player_id,dorsal,Player,position,Squad,MP,Starts,Min,Gls,Ast,CrdY,CrdR
2693,1,Carlos Roa,GK,Argentina,5,5,480,0,0,1,0
2952,12,Germán Burgos,GK,Argentina,0,0,0,0,0,0,0
2953,17,Pablo Cavallero,GK,Argentina,0,0,0,0,0,0,0
2427,2,Roberto Ayala,DF,Argentina,5,5,480,0,0,1,0
2700,3,José Chamot,DF,Argentina,4,3,317,0,0,2,0
3069,9,Davor Šuker,FW,Croatia,7,7,630,6,0,1,0
3474,6,Roberto Sensini,DF,Argentina,3,3,185,0,0,1,0
3475,13,Pablo Paz,DF,Argentina,1,1,90,0,0,0,0
3476,14,Nelson Vivas,DF,Argentina,4,3,366,0,0,1,0
2967,9,Gabriel Batistuta,FW,Argentina,5,5,427,5,0,0,0
2959,5,Matías Almeyda,MF,Argentina,5,5,457,0,0,1,0
2961,8,Diego Simeone ,MF,Argentina,5,4,373,0,0,1,0
3150,21,Christian Vieri,FW,Italy,5,5,429,5,0,0,0
1904,11,Juan Sebastián Verón,MF,Argentina,5,5,480,0,3,1,0
3477,15,Leonardo Astrada,MF,Argentina,0,0,0,0,0,0,0
3478,16,Sergio Berti,MF,Argentina,2,0,41,0,0,0,0
2965,20,Marcelo Gallardo,MF,Argentina,3,1,148,0,0,0,0
2464,9,Ronaldo,FW,Brazil,7,7,660,4,3,0,0
3582,11,Marcelo Salas,FW,Chile,4,4,360,4,0,1,0
3479,18,Abel Balbo,FW,Argentina,2,0,32,0,0,0,0
2439,19,Hernán Crespo,FW,Argentina,1,0,53,0,0,0,0
3480,21,Marcelo Delgado,FW,Argentina,0,0,0,0,0,0,0
3481,1,Michael Konsel,GK,Austria,3,3,270,0,0,0,0
3482,16,Franz Wohlfahrt,GK,Austria,0,0,0,0,0,0,0
3483,21,Wolfgang Knaller,GK,Austria,0,0,0,0,0,0,0
3484,3,Peter Schöttel,DF,Austria,3,3,270,0,0,2,0
3485,4,Anton Pfeffer,DF,Austria,3,3,270,0,1,1,0
3486,5,Wolfgang Feiersinger,DF,Austria,3,3,270,0,0,1,0
3487,6,Walter Kogler,DF,Austria,0,0,0,0,0,0,0
3488,12,Martin Hiden,DF,Austria,0,0,0,0,0,0,0
3489,2,Markus Schopp,MF,Austria,1,0,45,0,0,0,0
3490,8,Heimo Pfeifenberger,MF,Austria,3,3,250,0,0,0,0
3524,5,César Sampaio,MF,Brazil,6,6,529,3,0,3,0
3492,11,Martin Amerhauser,MF,Austria,0,0,0,0,0,0,0
3493,13,Harald Cerny,MF,Austria,2,2,126,0,0,0,0
3494,15,Arnold Wetl,MF,Austria,3,3,270,0,0,0,0
3495,17,Roman Mählich,MF,Austria,3,3,270,0,1,0,0
3496,18,Peter Stöger,MF,Austria,2,0,27,0,0,0,0
3497,20,Andreas Heraf,MF,Austria,0,0,0,0,0,0,0
3498,22,Dietmar Kühbauer,MF,Austria,3,3,207,0,0,0,0
3499,7,Mario Haas,FW,Austria,3,1,110,0,0,0,0
2997,10,Rivaldo,MF,Brazil,7,7,652,3,2,0,0
3501,14,Hannes Reinmayr,FW,Austria,1,1,90,0,0,1,0
3529,20,Bebeto,FW,Brazil,7,7,518,3,2,0,0
3503,1,Filip De Wilde,GK,Belgium,2,2,180,0,0,0,0
3504,12,Philippe Vande Walle,GK,Belgium,1,1,90,0,0,0,0
3505,13,Dany Verlinden,GK,Belgium,0,0,0,0,0,0,0
3506,2,Bertrand Crasson,DF,Belgium,1,1,21,0,0,0,0
3507,3,Lorenzo Staelens,DF,Belgium,3,3,270,0,0,1,0
3508,4,Gordan Vidovi?,DF,Belgium,2,2,180,0,0,1,0
3509,5,Vital Borkelmans,DF,Belgium,3,3,270,0,0,1,0
2973,16,Glen De Boeck,DF,Belgium,1,0,24,0,0,0,0
3510,17,Mike Verstraeten,DF,Belgium,1,1,90,0,0,0,0
2974,19,Eric Van Meir,DF,Belgium,0,0,0,0,0,0,0
2972,22,Éric Deflandre,DF,Belgium,3,2,249,0,0,1,0
3511,6,Franky Van der Elst ,MF,Belgium,3,2,182,0,0,0,0
2021,12,Thierry Henry,FW,France,6,3,368,3,0,0,0
2975,11,Nico Van Kerckhoven,MF,Belgium,1,1,90,0,0,0,0
3512,14,Enzo Scifo,MF,Belgium,2,2,154,0,0,0,0
3513,15,Philippe Clement,MF,Belgium,2,2,163,0,0,0,0
2985,21,Danny Boffin,MF,Belgium,2,2,106,0,0,0,0
3514,8,Luís Oliveira,FW,Belgium,3,3,194,0,1,0,0
2990,9,Mbo Mpenza,FW,Belgium,1,0,45,0,0,0,0
3667,18,Jürgen Klinsmann ,FW,Germany,5,5,450,3,1,1,0
