player_id,dorsal,Player,position,Squad,MP,Starts,Min,Gls,Ast,CrdY,CrdR
1371,2,DF,Martin Demichelis,Argentina,5,5,450,1,0,0,0
1898,3,DF,Clemente Rodríguez,Argentina,1,1,90,0,0,0,0
1899,4,DF,Nicolas Burdisso,Argentina,5,3,344,0,0,0,0
1900,6,DF,Gabriel Heinze,Argentina,4,4,360,1,0,1,0
1901,12,DF,Ariel Garce,Argentina,0,0,0,0,0,0,0
1902,13,DF,Walter Samuel,Argentina,2,2,112,0,0,0,0
4,15,DF,Nicolas Otamendi,Argentina,3,3,249,0,0,1,0
1903,5,MF,Mario Bolatti,Argentina,2,1,99,0,0,1,0
25,7,MF,Angel Di María,Argentina,5,4,354,0,0,0,0
1904,8,MF,Juan Sebastian Veron,Argentina,3,2,185,0,0,0,0
837,14,MF,Javier Mascherano ,Argentina,4,4,360,0,0,2,0
1905,17,MF,Jonas Gutiérrez,Argentina,3,2,192,0,0,2,0
1375,20,MF,Maxi Rodríguez,Argentina,5,4,345,0,0,0,0
1906,23,MF,Javier Pastore,Argentina,3,0,39,0,0,0,0
845,9,FW,Gonzalo Higuaín,Argentina,4,4,339,4,0,0,0
20,10,FW,Lionel Messi,Argentina,5,5,450,0,0,0,0
1907,11,FW,Carlos Tevez,Argentina,4,4,322,2,0,0,0
847,16,FW,Sergio Aguero,Argentina,3,1,108,0,0,0,0
1908,18,FW,Martin Palermo,Argentina,1,0,11,1,0,0,0
1909,19,FW,Diego Milito,Argentina,2,1,91,0,0,0,0
1910,1,GK,Mark Schwarzer,Australia,3,3,270,0,0,0,0
1911,12,GK,Adam Federici,Australia,0,0,0,0,0,0,0
1381,18,GK,Eugene Galekovic,Australia,0,0,0,0,0,0,0
1912,2,DF,Lucas Neill ,Australia,3,3,270,0,0,1,0
1913,3,DF,Craig Moore,Australia,2,2,180,0,0,2,0
1914,6,DF,Michael Beauchamp,Australia,1,1,90,0,0,1,0
1915,8,DF,Luke Wilkshire,Australia,3,3,254,0,0,1,0
1916,11,DF,Scott Chipperfield,Australia,3,1,140,0,0,0,0
850,20,DF,Mark Milligan,Australia,0,0,0,0,0,0,0
1917,21,DF,David Carney,Australia,2,2,180,0,0,0,0
858,4,MF,Tim Cahill,Australia,2,2,145,1,0,0,1
1918,5,MF,Jason Culina,Australia,3,3,270,0,0,0,0
1919,7,MF,Brett Emerton,Australia,3,3,253,0,0,1,0
1920,13,MF,Vince Grella,Australia,1,1,45,0,0,0,0
1921,15,MF,Mile Jedinak,Australia,1,0,17,0,0,0,0
1922,16,MF,Carl Valeri,Australia,3,3,245,0,0,1,0
1923,19,MF,Richard Garcia,Australia,2,1,72,0,0,0,0
1393,22,MF,Dario Vidosic,Australia,0,0,0,0,0,0,0
1394,23,MF,Mark Bresciano,Australia,2,2,130,0,0,0,0
1924,9,FW,Joshua Kennedy,Australia,2,1,113,0,0,0,0
1925,10,FW,Harry Kewell,Australia,1,1,23,0,0,0,1
1926,14,FW,Brett Holman,Australia,3,1,137,2,0,0,0
1927,17,FW,Nikita Rukavytsya,Australia,2,0,34,0,0,0,0
1428,1,GK,Julio Cesar,Brazil,5,5,450,0,0,0,0
1928,12,GK,Heurelho Gomes,Brazil,0,0,0,0,0,0,0
1929,22,GK,Doni,Brazil,0,0,0,0,0,0,0
1435,2,DF,Maicon,Brazil,5,5,450,1,0,0,0
1930,3,DF,Lucio ,Brazil,5,5,450,0,0,0,0
1931,4,DF,Juan,Brazil,5,5,450,1,0,1,0
1932,6,DF,Michel Bastos,Brazil,5,5,421,0,0,1,0
82,13,DF,Dani Alves,Brazil,5,3,312,0,0,0,0
1933,14,DF,Luisao,Brazil,0,0,0,0,0,0,0
83,15,DF,Thiago Silva,Brazil,0,0,0,0,0,0,0
1934,16,DF,Gilberto,Brazil,2,0,35,0,0,0,0
1935,5,MF,Felipe Melo,Brazil,4,4,306,0,0,1,0
1936,7,MF,Elano,Brazil,2,2,138,2,0,0,0
1937,8,MF,Gilberto Silva,Brazil,5,5,450,0,0,0,0
1938,10,MF,Kaka,Brazil,4,4,334,0,0,3,1
1939,17,MF,Josue,Brazil,1,0,47,0,0,0,0
1437,18,MF,Ramires,Brazil,4,1,107,0,0,2,0
1940,19,MF,Julio Baptista,Brazil,1,1,81,0,0,0,0
1941,20,MF,Kleberson,Brazil,1,0,10,0,0,0,0
1942,9,FW,Luís Fabiano,Brazil,5,5,415,3,0,1,0
1943,11,FW,Robinho,Brazil,4,4,353,2,0,0,0
1944,21,FW,Nilmar,Brazil,4,1,132,0,0,0,0
1945,23,FW,Grafite,Brazil,1,0,6,0,0,0,0
1946,1,GK,Carlos Kameni,Cameroon,0,0,0,0,0,0,0
1947,16,GK,Souleymanou Hamidou,Cameroon,3,3,270,0,0,0,0
1948,22,GK,Guy N'dy Assembe,Cameroon,0,0,0,0,0,0,0
1446,2,DF,Benoît Assou-Ekotto,Cameroon,3,3,270,0,0,0,0
114,3,DF,Nicolas Nkoulou,Cameroon,3,3,252,0,0,2,0
1949,4,DF,Rigobert Song,Cameroon,1,0,18,0,0,0,0
1950,5,DF,Sebastien Bassong,Cameroon,2,2,161,0,0,1,0
1951,8,DF,Geremi,Cameroon,3,2,196,0,0,0,0
1952,12,DF,Gaetan Bong,Cameroon,1,1,55,0,0,0,0
1451,14,DF,Aurelien Chedjou,Cameroon,1,1,90,0,0,0,0
1953,19,DF,Stephane Mbia,Cameroon,3,3,270,0,0,2,0
1453,6,MF,Alex Song,Cameroon,1,1,90,0,0,0,0
1454,7,MF,Landry N'Guemo,Cameroon,1,1,90,0,0,0,0
1954,10,MF,Achille Emana,Cameroon,2,1,118,0,0,0,0
1455,11,MF,Jean Makoun,Cameroon,3,2,209,0,0,0,0
1457,18,MF,Eyong Enoh,Cameroon,2,2,135,0,0,0,0
1955,20,MF,Georges Mandjeck,Cameroon,0,0,0,0,0,0,0
1459,21,MF,Joel Matip,Cameroon,1,1,62,0,0,0,0
1461,9,FW,Samuel Eto'o ,Cameroon,3,3,270,2,0,0,0
129,13,FW,Eric Maxim Choupo-Moting,Cameroon,2,2,145,0,0,0,0
1462,15,FW,Pierre Webó,Cameroon,2,2,167,0,0,0,0
1956,17,FW,Mohammadou Idrissou,Cameroon,3,0,54,0,0,0,0
127,23,FW,Vincent Aboubakar,Cameroon,2,0,48,0,0,0,0
1464,1,GK,Claudio Bravo ,Chile,4,4,360,0,0,0,0
1957,12,GK,Miguel Pinto,Chile,0,0,0,0,0,0,0
1958,23,GK,Luis Marín,Chile,0,0,0,0,0,0,0
1959,2,DF,Ismael Fuentes,Chile,1,1,90,0,0,1,0
1960,3,DF,Waldo Ponce,Chile,3,3,270,0,0,2,0
1961,5,DF,Pablo Contreras,Chile,2,1,55,0,0,0,0
1478,15,DF,Jean Beausejour,Chile,4,4,360,1,0,0,0
1470,17,DF,Gary Medel,Chile,3,3,270,0,0,2,0
1471,18,DF,Gonzalo Jara,Chile,4,3,309,0,0,0,0
1962,19,DF,Gonzalo Fierro,Chile,0,0,0,0,0,0,0
1472,4,MF,Mauricio Isla,Chile,4,4,331,0,0,0,0
1474,6,MF,Carlos Carmona,Chile,3,3,270,0,0,2,0
1475,8,MF,Arturo Vidal,Chile,4,4,305,0,0,1,0
1476,10,MF,Jorge Valdivia,Chile,4,2,221,0,0,1,0
1963,13,MF,Marco Estrada,Chile,1,1,36,0,0,2,1
1964,14,MF,Matías Fernandez,Chile,2,2,154,0,0,2,0
1965,20,MF,Rodrigo Millar,Chile,3,1,125,1,0,1,0
1966,21,MF,Rodrigo Tello,Chile,1,0,45,0,0,0,0
1483,7,FW,Alexis Sanchez,Chile,4,4,334,0,0,0,0
1967,9,FW,Humberto Suazo,Chile,2,2,135,0,0,1,0
1968,11,FW,Mark Gonzalez,Chile,4,2,139,1,0,0,0
1477,16,FW,Fabian Orellana,Chile,1,0,26,0,0,0,0
1486,22,FW,Esteban Paredes,Chile,2,0,71,0,0,0,0
1969,1,GK,Thomas Sorensen,Denmark,3,3,270,0,0,1,0
1970,16,GK,Stephan Andersen,Denmark,0,0,0,0,0,0,0
1971,22,GK,Jesper Christiansen,Denmark,0,0,0,0,0,0,0
212,3,DF,Simon Kjaer,Denmark,2,2,180,0,0,2,0
1972,4,DF,Daniel Agger,Denmark,3,3,270,0,0,0,0
943,5,DF,William Kvist,Denmark,0,0,0,0,0,0,0
1973,6,DF,Lars Jacobsen,Denmark,3,3,270,0,0,0,0
1974,13,DF,Per Kroldrup,Denmark,1,1,55,0,0,1,0
1975,15,DF,Simon Poulsen,Denmark,3,3,270,0,0,0,0
1976,23,DF,Patrick Mtiliga,Denmark,0,0,0,0,0,0,0
1977,2,MF,Christian Poulsen,Denmark,3,3,270,0,0,1,0
1978,7,MF,Daniel Jensen,Denmark,1,0,45,0,0,0,0
1979,8,MF,Jesper Gronkjaer,Denmark,2,1,101,0,0,0,0
1980,10,MF,Martin Jorgensen,Denmark,3,3,168,0,0,0,0
1981,12,MF,Thomas Kahlenberg,Denmark,3,2,158,0,0,0,0
1982,14,MF,Jakob Poulsen,Denmark,2,0,62,0,0,0,0
1983,19,MF,Dennis Rommedahl,Denmark,3,3,270,1,0,0,0
1984,20,MF,Thomas Enevoldsen,Denmark,1,1,55,0,0,0,0
222,21,MF,Christian Eriksen,Denmark,2,0,46,0,0,0,0
1985,9,FW,Jon Dahl Tomasson ,Denmark,2,2,175,1,0,0,0
1986,11,FW,Nicklas Bendtner,Denmark,3,3,241,1,0,1,0
1987,17,FW,Mikkel Beckmann,Denmark,1,0,29,0,0,0,0
1988,18,FW,Soren Larsen,Denmark,1,0,35,0,0,0,0
1989,1,GK,David James,England,3,3,270,0,0,0,0
1990,12,GK,Robert Green,England,1,1,90,0,0,0,0
1542,23,GK,Joe Hart,England,0,0,0,0,0,0,0
1545,2,DF,Glen Johnson,England,4,4,356,0,0,2,0
1991,3,DF,Ashley Cole,England,4,4,360,0,0,0,0
1992,5,DF,Michael Dawso,England,0,0,0,0,0,0,0
1993,6,DF,John Terry,England,4,4,360,0,0,0,0
1994,13,DF,Stephen Warnock,England,0,0,0,0,0,0,0
1995,15,DF,Matthew Upson,England,2,2,180,1,0,0,0
1996,18,DF,Jamie Carragher,England,2,1,135,0,0,1,0
1997,20,DF,Ledley King,England,1,1,45,0,0,0,0
1549,4,MF,Steven Gerrard ,England,4,4,360,1,0,1,0
1998,7,MF,Aaron Lennon,England,2,2,152,0,0,0,0
1551,8,MF,Frank Lampard,England,4,4,360,0,0,0,0
1999,11,MF,Joe Cole,England,2,0,46,0,0,0,0
2000,14,MF,Gareth Barry,England,3,3,263,0,0,0,0
1553,16,MF,James Milner,England,3,3,183,0,0,1,0
2001,17,MF,Shaun Wright-Phillips,England,3,0,92,0,0,0,0
2002,22,MF,Michael Carrick,England,0,0,0,0,0,0,0
2003,9,FW,Peter Crouch,England,2,0,19,0,0,0,0
1557,10,FW,Wayne Rooney,England,4,4,341,0,0,0,0
2004,19,FW,Jermain Defoe,England,3,2,172,1,0,0,0
2005,21,FW,Emile Heskey,England,4,2,176,0,0,0,0
287,1,GK,Hugo Lloris,France,3,3,270,0,0,0,0
289,16,GK,Steve Mandanda,France,0,0,0,0,0,0,0
2006,23,GK,Cedric Carrasso,France,0,0,0,0,0,0,0
1565,2,DF,Bacary Sagna,France,3,3,270,0,0,0,0
2007,3,DF,Eric Abidal,France,2,2,180,0,0,1,0
2008,4,DF,Anthony Reveillere,France,0,0,0,0,0,0,0
2009,5,DF,William Gallas,France,3,3,270,0,0,0,0
2010,6,DF,Marc Planus,France,0,0,0,0,0,0,0
1562,13,DF,Patrice Evra,France,2,2,180,0,0,1,0
2011,17,DF,Sebastien Squillaci,France,1,1,90,0,0,0,0
2398,22,DF,Gael Clichy,France,1,1,90,0,0,0,0
2012,7,MF,Franck Ribery,France,3,3,270,0,0,1,0
2013,8,MF,Yoann Gourcuff,France,2,2,98,0,0,0,1
2014,14,MF,Jeremy Toulalan,France,2,2,180,0,0,2,0
2015,15,MF,Florent Malouda,France,3,1,151,1,0,0,0
2016,18,MF,Alou Diarra,France,1,1,81,0,0,0,0
2017,19,MF,Abou Diaby,France,3,3,270,0,0,1,0
1570,20,MF,Mathieu Valbuena,France,1,0,22,0,0,0,0
2018,9,FW,Djibril Cisse,France,1,1,54,0,0,0,0
2019,10,FW,Sidney Govou,France,3,2,161,0,0,0,0
2020,11,FW,Andre-Pierre Gignac,France,3,1,96,0,0,0,0
2021,12,FW,Thierry Henry ,France,2,0,55,0,0,0,0
2022,21,FW,Nicolas Anelka,France,2,2,116,0,0,0,0
313,1,GK,Manuel Neuer,Germany,6,6,540,0,0,0,0
2023,12,GK,Tim Wiese,Germany,0,0,0,0,0,0,0
2024,22,GK,Hans-Jorg Butt,Germany,1,1,90,0,0,0,0
2025,3,DF,Arne Friedrich,Germany,7,7,630,1,0,2,0
2026,4,DF,Dennis Aogo,Germany,1,1,90,0,0,1,0
2027,5,DF,Serdar Tasci,Germany,1,0,1,0,0,0,0
2028,14,DF,Holger Badstuber,Germany,2,2,166,0,0,0,0
1581,16,DF,Philipp Lahm ,Germany,6,6,540,0,0,1,0
1582,17,DF,Per Mertesacker,Germany,7,7,630,0,0,0,0
1000,20,DF,Jerome Boateng,Germany,5,5,374,0,0,0,0
2029,2,MF,Marcell Jansen,Germany,4,1,156,1,0,0,0
1001,6,MF,Sami Khedira,Germany,7,7,606,1,0,1,0
1584,7,MF,Bastian Schweinsteiger,Germany,7,7,620,0,0,1,0
1004,8,MF,Mesut Ozil,Germany,7,7,583,1,0,1,0
1587,10,MF,Lukas Podolski,Germany,6,6,530,2,0,0,0
333,13,MF,Thomas Müller,Germany,6,6,469,5,0,2,0
2030,15,MF,Piotr Trochowski,Germany,4,1,111,0,0,0,0
1003,18,MF,Toni Kroos,Germany,4,0,63,0,0,0,0
2031,21,MF,Marko Marin,Germany,2,0,31,0,0,0,0
2032,9,FW,Stefan Kiebling,Germany,2,0,26,0,0,0,0
1588,11,FW,Miroslav Klose,Germany,5,5,354,4,0,2,1
2033,19,FW,Cacau,Germany,4,2,206,1,0,0,0
1008,23,FW,Mario Gomez,Germany,4,0,60,0,0,0,0
2034,1,GK,Daniel Agyei,Ghana,0,0,0,0,0,0,0
2035,16,GK,Stephen Ahorlu,Ghana,0,0,0,0,0,0,0
2036,22,GK,Richard Kingson,Ghana,5,5,510,0,0,0,0
2037,2,DF,Hans Sarpei,Ghana,5,5,462,0,0,1,0
2038,4,DF,John Paintsil,Ghana,5,5,510,0,0,1,0
2039,5,DF,John Mensah ,Ghana,4,4,420,0,0,1,0
1592,7,DF,Samuel Inkoom,Ghana,2,2,185,0,0,0,0
1595,8,DF,Jonathan Mensah,Ghana,3,3,300,0,0,2,0
2040,15,DF,Isaac Vorsah,Ghana,2,2,210,0,0,1,0
2041,17,DF,Ibrahim Ayew,Ghana,0,0,0,0,0,0,0
2042,19,DF,Lee Addy,Ghana,3,1,139,0,0,1,0
2043,6,MF,Anthony Annan,Ghana,5,5,510,0,0,1,0
2044,9,MF,Derek Boateng,Ghana,0,0,0,0,0,0,0
2045,10,MF,Stephen Appiah,Ghana,3,0,108,0,0,0,0
1602,11,MF,Sulley Muntari,Ghana,4,1,136,1,0,0,0
351,13,MF,Andre Ayew,Ghana,4,4,389,0,0,2,0
2046,20,MF,Quincy Owusu-Abeyie,Ghana,2,0,36,0,0,0,0
1605,21,MF,Kwadwo Asamoah,Ghana,5,5,478,0,0,0,0
1608,23,MF,Kevin-Prince Boateng,Ghana,5,5,462,1,0,0,0
1607,3,FW,Asamoah Gyan,Ghana,5,5,500,3,0,0,0
2047,12,FW,Prince Tagoe,Ghana,3,3,208,0,0,1,0
2048,14,FW,Matthew Amoah,Ghana,2,0,13,0,0,0,0
2049,18,FW,Dominic Adiyiah,Ghana,2,0,34,0,0,0,0
2050,1,GK,Kostas Chalkias,Greece,0,0,0,0,0,0,0
2051,12,GK,Alexandros Tzorvas,Greece,3,3,270,0,0,0,0
2052,13,GK,Michalis Sifakis,Greece,0,0,0,0,0,0,0
2053,2,DF,Giourkas Seitaridis,Greece,1,1,90,0,0,0,0
2054,3,DF,Christos Patsatzoglou,Greece,2,0,81,0,0,0,0
2055,4,DF,Nikos Spyropoulos,Greece,1,0,45,0,0,0,0
1615,5,DF,Vangelis Moras,Greece,1,1,90,0,0,0,0
2056,8,DF,Avraam Papadopoulos,Greece,3,3,270,0,0,0,0
1616,11,DF,Loukas Vyntra,Greece,3,3,270,0,0,0,0
1617,15,DF,Vasilis Torosidis,Greece,3,3,234,1,0,1,0
2057,16,DF,Sotirios Kyrgiakos,Greece,2,2,180,0,0,0,0
1618,19,DF,Sokratis Papastathopoulos,Greece,2,2,126,0,0,1,0
2058,22,DF,Stelios Malezas,Greece,0,0,0,0,0,0,0
1621,6,MF,Alexandros Tziolis,Greece,3,3,270,0,0,1,0
1623,10,MF,Giorgos Karagounis ,Greece,3,3,180,0,0,0,0
2059,18,MF,Sotiris Ninis,Greece,2,0,49,0,0,0,0
1626,21,MF,Kostas Katsouranis,Greece,3,3,233,0,0,1,0
2060,23,MF,Sakis Prittas,Greece,0,0,0,0,0,0,0
1629,7,FW,Georgios Samaras,Greece,3,2,202,0,0,1,0
2061,9,FW,Angelos Charisteas,Greece,1,1,60,0,0,0,0
1631,14,FW,Dimitris Salpingidis,Greece,2,1,122,1,0,0,0
1632,17,FW,Theofanis Gekas,Greece,2,2,168,0,0,0,0
2062,20,FW,Pantelis Kapetanos,Greece,1,0,30,0,0,0,0
2063,1,GK,Ricardo Canales,Honduras,0,0,0,0,0,0,0
1634,18,GK,Noel Valladares,Honduras,3,3,270,0,0,0,0
1635,22,GK,Donis Escober,Honduras,0,0,0,0,0,0,0
1636,2,DF,Osman Chavez,Honduras,3,3,270,0,0,1,0
1637,3,DF,Maynor Figueroa,Honduras,3,3,270,0,0,0,0
2064,4,DF,Johnny Palacios,Honduras,0,0,0,0,0,0,0
1639,5,DF,Victor Bernardez,Honduras,1,1,90,0,0,0,0
1646,14,DF,Boniek García,Honduras,0,0,0,0,0,0,0
2065,16,DF,Mauricio Sabillon,Honduras,1,1,90,0,0,0,0
1641,21,DF,Emilio Izaguirre,Honduras,2,2,180,0,0,1,0
2066,23,DF,Sergio Mendoza,Honduras,2,2,180,0,0,0,0
2067,6,MF,Hendry Thomas,Honduras,2,1,115,0,0,1,0
2068,7,MF,Ramon Nuñez,Honduras,3,2,171,0,0,0,0
1643,8,MF,Wilson Palacios,Honduras,3,3,270,0,0,2,0
2069,17,MF,Edgar Alvarez,Honduras,2,2,180,0,0,0,0
2070,19,MF,Danilo Turcios,Honduras,2,1,66,0,0,1,0
2071,20,MF,Amado Guevara ,Honduras,2,2,155,0,0,0,0
2072,9,FW,Carlos Pavón,Honduras,1,1,59,0,0,0,0
1652,10,FW,Jerry Palacio,Honduras,2,1,84,0,0,0,0
2073,11,FW,David Suazo,Honduras,2,2,169,0,0,1,0
2074,12,FW,Georgie Welcome,Honduras,3,0,89,0,0,0,0
1647,13,FW,Roger Espinoza,Honduras,2,2,135,0,0,0,0
2075,15,FW,Walter Martinez,Honduras,3,1,127,0,0,0,0
1672,1,GK,Gianluigi Buffon,Italy,1,1,45,0,0,0,0
2076,12,GK,Federico Marchetti,Italy,3,2,225,0,0,0,0
2077,14,GK,Morgan De Sanctis,Italy,0,0,0,0,0,0,0
2078,2,DF,Christian Maggio,Italy,1,0,45,0,0,0,0
2079,3,DF,Domenico Criscito,Italy,3,3,225,0,0,0,0
1676,4,DF,Giorgio Chiellini,Italy,3,3,270,0,0,0,0
2080,5,DF,Fabio Cannavaro ,Italy,3,3,270,0,0,1,0
2081,13,DF,Salvatore Bocchetti,Italy,0,0,0,0,0,0,0
2082,19,DF,Gianluca Zambrotta,Italy,3,3,270,0,0,0,0
1680,23,DF,Leonardo Bonucci,Italy,0,0,0,0,0,0,0
1686,6,MF,Daniele De Rossi,Italy,3,3,270,1,0,0,0
2083,7,MF,Simone Pepe,Italy,3,3,225,0,0,1,0
2084,8,MF,Gennaro Gattuso,Italy,1,1,45,0,0,1,0
1684,15,MF,Claudio Marchisio,Italy,2,2,118,0,0,0,0
2085,16,MF,Mauro Camoranesi,Italy,2,0,77,0,0,1,0
2086,17,MF,Angelo Palombo,Italy,0,0,0,0,0,0,0
1688,21,MF,Andrea Pirlo,Italy,1,0,35,0,0,0,0
2087,22,MF,Riccardo Montolivo,Italy,3,3,235,0,0,0,0
2088,9,FW,Vincenzo Iaquinta,Italy,3,3,270,1,0,0,0
2089,10,FW,Antonio Di Natale,Italy,3,1,154,1,0,0,0
2090,11,FW,Alberto Gilardino,Italy,2,2,116,0,0,0,0
2091,18,FW,Fabio Quagliarella,Italy,1,0,45,1,0,1,0
2092,20,FW,Giampaolo Pazzini,Italy,1,0,30,0,0,0,0
1695,1,GK,Boubacar Barry,Ivory Coast,3,3,270,0,0,0,0
2093,16,GK,Aristide Zogbo,Ivory Coast,0,0,0,0,0,0,0
2094,23,GK,Daniel Yeboah,Ivory Coast,0,0,0,0,0,0,0
2095,2,DF,Benjamin Angoua,Ivory Coast,0,0,0,0,0,0,0
1699,3,DF,Arthur Boka,Ivory Coast,1,1,90,0,0,0,0
1700,4,DF,Kolo Toure,Ivory Coast,3,3,270,0,0,0,0
2096,6,DF,Steve Gohouri,Ivory Coast,0,0,0,0,0,0,0
2097,17,DF,Siaka Tiene,Ivory Coast,2,2,180,0,0,1,0
2098,20,DF,Guy Demel,Ivory Coast,2,2,180,0,0,1,0
2099,21,DF,Emmanuel Eboue,Ivory Coast,3,3,249,0,0,0,0
1705,22,DF,Sol Bamba,Ivory Coast,0,0,0,0,0,0,0
1701,5,MF,Didier Zokora,Ivory Coast,3,3,270,0,0,1,0
1706,9,MF,Cheick Tiote,Ivory Coast,3,3,270,0,0,1,0
2100,12,MF,Jean-Jacques Gosso,Ivory Coast,0,0,0,0,0,0,0
2101,13,MF,Romaric,Ivory Coast,3,1,99,1,0,0,0
2102,14,MF,Emmanuel Kone,Ivory Coast,0,0,0,0,0,0,0
2103,18,MF,Kader Keïta,Ivory Coast,3,1,95,0,0,0,0
1708,19,MF,Yaya Toure,Ivory Coast,3,3,270,1,0,0,0
2104,7,FW,Seydou Doumbia,Ivory Coast,1,0,12,0,0,0,0
1711,8,FW,Salomon Kalou,Ivory Coast,3,2,159,1,0,0,0
1712,10,FW,Gervinho,Ivory Coast,3,2,181,0,0,0,0
1713,11,FW,Didier Drogba ,Ivory Coast,3,2,205,1,0,0,0
2105,15,FW,Aruna Dindane,Ivory Coast,3,2,170,0,0,0,0
2106,1,GK,Seigo Narazaki,Japan,0,0,0,0,0,0,0
390,21,GK,Eiji Kawashima,Japan,4,4,390,0,0,0,0
2107,23,GK,Yoshikatsu Kawaguchi,Japan,0,0,0,0,0,0,0
2108,3,DF,Yuichi Komano,Japan,4,4,390,0,0,0,0
2109,4,DF,Marcus Tulio Tanaka,Japan,4,4,390,0,0,0,0
396,5,DF,Yuto Nagatomo,Japan,4,4,390,0,0,2,0
1719,6,DF,Atsuto Uchida,Japan,0,0,0,0,0,0,0
2110,13,DF,Daiki Iwamasa,Japan,0,0,0,0,0,0,0
1721,15,DF,Yasuyuki Konno,Japan,1,0,3,0,0,0,0
2111,22,DF,Yuji Nakazawa ,Japan,4,4,390,0,0,0,0
2112,2,MF,Yuki Abe,Japan,4,4,350,0,0,1,0
1723,7,MF,Yasuhito Endo,Japan,4,4,389,1,0,2,0
2113,10,MF,Shunsuke Nakamura,Japan,1,0,27,0,0,0,0
2114,14,MF,Kengo Nakamura,Japan,1,0,40,0,0,0,0
1053,17,MF,Makoto Hasebe,Japan,4,4,373,0,0,0,0
1047,18,MF,Keisuke Honda,Japan,4,4,390,2,0,1,0
2115,20,MF,Junichi Inamoto,Japan,2,0,4,0,0,0,0
2116,8,FW,Daisuke Matsui,Japan,4,4,268,0,0,1,0
1055,9,FW,Shinji Okazaki,Japan,4,0,109,1,0,0,0
2117,11,FW,Keiji Tamada,Japan,2,0,29,0,0,0,0
2118,12,FW,Kisho Yano,Japan,1,0,9,0,0,0,0
1727,16,FW,Yoshito Okubo,Japan,4,4,349,0,0,0,0
2119,19,FW,Takayuki Morimoto,Japan,0,0,0,0,0,0,0
2120,1,GK,Oscar Perez,Mexico,4,4,360,0,0,0,0
416,13,GK,Guillermo Ochoa,Mexico,0,0,0,0,0,0,0
2121,23,GK,Luis Ernesto Michel,Mexico,0,0,0,0,0,0,0
2122,2,DF,Francisco Rodríguez,Mexico,4,4,360,0,0,1,0
1730,3,DF,Carlos Salcido,Mexico,4,4,360,0,0,0,0
1077,4,DF,Rafael Marquez,Mexico,4,4,360,1,0,1,0
2123,5,DF,Ricardo Osorio,Mexico,4,4,360,0,0,0,0
1733,12,DF,Paul Aguilar,Mexico,1,1,54,0,0,0,0
419,15,DF,Hector Moreno,Mexico,2,2,146,0,0,1,0
2124,16,DF,Efraín Juarez,Mexico,3,3,234,0,0,2,0
2125,19,DF,Jonny Magallon,Mexico,0,0,0,0,0,0,0
2126,20,DF,Jorge Torres Nilo,Mexico,0,0,0,0,0,0,0
2127,6,MF,Gerardo Torrado,Mexico,4,4,360,0,0,1,0
2128,7,MF,Pablo Barrera,Mexico,3,0,150,0,0,0,0
2129,8,MF,Israel Castro,Mexico,1,0,34,0,0,1,0
427,18,MF,Andres Guardado,Mexico,3,2,141,0,0,0,0
2130,22,MF,Alberto Medina,Mexico,0,0,0,0,0,0,0
2131,9,FW,Guillermo Franco,Mexico,4,3,253,0,0,1,0
2132,10,FW,Cuauhtemoc Blanco ,Mexico,3,1,113,1,0,0,0
1084,11,FW,Carlos Vela,Mexico,2,2,98,0,0,0,0
1085,14,FW,Javier Hernandez,Mexico,4,1,172,2,0,1,0
