player_id,dorsal,Player,position,Squad,MP,Starts,Min,Gls,Ast,CrdY,CrdR
4338,1,Nery Pumpido,GK,Argentina,2,2,100,0,,0,0
4339,1,Ángel Comizzo,GK,Argentina,0,0,0,0,,0,0
3980,12,Sergio Goycochea,GK,Argentina,6,5,590,0,,1,0
4340,22,Fabián Cancelarich,GK,Argentina,0,0,0,0,,0,0
4341,5,Edgardo Bauza,DF,Argentina,0,0,0,0,,0,0
4342,11,Néstor Fabbri,DF,Argentina,1,1,90,0,,0,0
4343,13,Néstor Lorenzo,DF,Argentina,3,2,193,0,,0,0
4344,15,Pedro Monzón,DF,Argentina,4,3,276,1,,2,1
4345,16,Julio Olarticoechea,DF,Argentina,5,5,440,0,,2,0
3474,17,Roberto Sensini,DF,Argentina,2,2,158,0,,1,0
4346,18,José Serrizuela,DF,Argentina,5,5,510,0,,3,0
3984,19,Oscar Ruggeri,DF,Argentina,5,5,420,0,,1,0
4347,20,Juan Simón,DF,Argentina,7,7,690,0,,1,0
4348,2,Sergio Batista,MF,Argentina,4,3,292,0,,2,0
3989,4,José Basualdo,MF,Argentina,7,7,668,0,,0,0
4349,7,Jorge Burruchaga,MF,Argentina,7,7,621,1,,1,0
3990,10,Diego Maradona ,MF,Argentina,7,7,690,0,,2,0
4350,14,Ricardo Giusti,MF,Argentina,4,3,350,0,,2,1
4351,21,Pedro Troglio,MF,Argentina,6,4,437,1,,2,0
3479,3,Abel Balbo,FW,Argentina,1,1,90,0,,0,0
4352,6,Gabriel Calderón,FW,Argentina,5,2,221,0,,0,0
2968,8,Claudio Caniggia,FW,Argentina,6,5,555,2,,2,0
4353,9,Gustavo Dezotti,FW,Argentina,3,1,151,0,,1,1
4354,1,Klaus Lindenberger,GK,Austria,3,3,270,0,,1,0
3481,21,Michael Konsel,GK,Austria,0,0,0,0,,0,0
4355,22,Otto Konrad,GK,Austria,0,0,0,0,,0,0
4356,2,Ernst Aigner,DF,Austria,3,3,270,0,,0,0
4357,3,Robert Pecl,DF,Austria,3,3,270,0,,2,0
3485,4,Anton Pfeffer,DF,Austria,2,2,180,0,,1,0
